"Case","Buggy Rule","Ncf","Nuf","Ncs","Nus","Nc","Nu","Ns","Nf","Mountford","Kulcynski2","Zoltar","Ochiai","CC","RC","RCR","Constraint","Rule","Mutant"
"87","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","1.0","0.5","0.5","4","NamedElement","Mutant9"
"87","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","0.5","0.5","4","Property","Mutant9"
"87","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","1.0","0.4","0.4","4","StrongReferences","Mutant9"
"88","1","0.0","3.0","0.0","97.0","0.0","100.0","97.0","3.0","0.0","0.0","0.0","0.0","1.0","0.6666666666666666","0.5714285714285714","7","WeakReferences","Mutant9"
"88","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","1.0","0.6666666666666666","0.5714285714285714","7","References","Mutant9"
"88","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.875","0.5","0.4375","7","Attributes","Mutant9"
"88","0","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.5","0.3333333333333333","0.25","7","Class","Mutant9"
"88","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.3333333333333333","0.25","7","Package","Mutant9"
"88","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.5","0.3333333333333333","7","NamedElement","Mutant9"
"88","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","1.0","1.0","7","Property","Mutant9"
"88","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","1.0","0.8","0.6666666666666666","7","StrongReferences","Mutant9"
"89","1","0.0","3.0","0.0","97.0","0.0","100.0","97.0","3.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.8333333333333334","0.35714285714285715","9","WeakReferences","Mutant9"
"89","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.38461538461538464","0.8333333333333334","0.3333333333333333","9","References","Mutant9"
"89","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.34615384615384615","0.6428571428571429","0.28125","9","Attributes","Mutant9"
"89","0","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.3076923076923077","0.6666666666666666","0.26666666666666666","9","Class","Mutant9"
"89","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.15384615384615385","0.3333333333333333","0.11764705882352941","9","Package","Mutant9"
"89","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3076923076923077","1.0","0.3076923076923077","9","NamedElement","Mutant9"
"89","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.3076923076923077","1.0","0.3076923076923077","9","Property","Mutant9"
"89","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.38461538461538464","1.0","0.35714285714285715","9","StrongReferences","Mutant9"
